"","ctrl_1","ctrl_2","ctrl_3","ctrl_4","BLZ_1","BLZ_2","BLZ_3","PD1_PDL1_1","PD1_PDL1_2","PD1_PDL1_3","PD1_PDL1_4","combo_1","combo_2","combo_3","combo_4"
"Cxcl16",7.44983016255939,7.00966971494033,7.34896269080492,7.46135862747709,7.52358759509522,7.20275878615717,7.22984971699908,7.73990268176095,8.9712424539778,7.24991796231689,8.05227721338595,8.62672344825481,8.29177548287509,8.84648978944612,9.6325436674669
"Dhrs7",5.77580167278092,5.47702319519218,6.07293990171074,6.09656592254464,5.7438886315438,5.23127008344498,5.85392299347678,5.55602231385025,6.84779333852577,5.82052446210742,7.25841553869303,7.42341225079751,6.23599814965724,6.82147080270915,8.79329016755507
"Pycard",4.70249628995634,4.23038775437533,5.23306052150669,4.84450716352934,4.26644914055266,4.19906555548146,4.47833786411627,4.93689321893789,5.41518789559304,4.84450716352934,5.02101634987534,4.84450716352934,4.80410892352116,6.2369938523139,6.37380100491162
"Pnpla2",7.62929004206679,7.44343955850762,8.36810367025866,8.05118862002794,7.57986121764979,7.17511692976879,7.67318737829116,7.41679630098037,9.95617605718339,7.3529728112192,9.31936271695104,10.0206606733838,8.86917394936108,8.89503585701047,10.7675177500232
"Plbd1",6.42252042894819,5.89250762851553,7.20501621222915,6.16683777811631,6.62044595790799,6.14674399855581,6.25614443260718,7.21150201649523,8.79309901002866,5.76069331751212,7.65513514001457,8.46984310327287,7.04584497222187,8.50631943012944,9.53317561025641
"Retsat",4.89195712756196,4.36546297294939,4.9928760584434,4.98579919507831,4.78524357338847,4.57567514596107,4.49873629934441,4.58865519218763,6.63710355633317,4.26771477141186,6.42823005583626,6.6762262798354,5.81262814529353,5.76470260117961,8.55038965688891
"Agpat2",5.58180375064849,4.78241861097885,6.25397793246204,5.89194000571818,6.53310120953057,5.18621679526963,5.68040196241175,5.15945430194553,9.08549324414513,5.60467812483112,8.65453513365296,9.68761969172104,8.035844747221,8.28157160207786,10.5964292103148
"Acss1",5.66039502459215,5.39495848673607,6.1252573470297,5.57717365762508,5.31419520440458,5.66082631764732,5.56787921819787,5.86554168145525,7.15859229988167,5.94996578791619,6.069471225913,6.49771744176429,6.10990054729644,7.22693561406532,8.89030857345683
"Ms4a6d",4.15294975730842,4.39596580712731,5.00003164422159,4.93814867929642,4.87923620452873,4.49000391760275,4.13200038125505,4.9445750096237,5.45967664320735,4.72429110755219,5.82429805442771,5.36308255536445,5.00003164422159,5.82155848640438,6.35445469967773
"4931406C07Rik",6.44535225851343,5.95590089843209,6.55282806458139,6.58764391755853,6.35323786307951,6.44725343474002,6.07921052125465,6.37700733537662,8.04932157335103,6.72998687219024,7.4244952229974,8.10211221696262,7.01209036043069,7.28019871891264,9.36611763762632
"5430427O19Rik",2.30336162869931,2.22687507798534,2.76329561918888,2.48956790849207,2.31574807125992,2.48897262880397,2.4844162598728,2.71245175302297,3.09533369916307,2.98919159173362,2.67882346355404,2.75664739453526,3.17279674354765,3.70970121933821,4.21899045198368
"Ifih1",4.93519957507941,5.15312920522528,5.56261126291275,5.86689590208989,6.05783108137913,5.22073419905932,5.26120589991798,6.43941169037806,7.00076081723326,5.46287354851009,6.28964322979611,6.71242210703305,6.01042264658855,6.98048963050331,8.44360121718608
"Apol6",3.34642959652147,2.92079362264608,3.62478126440709,2.66125578456203,2.9196423346706,3.02826364331806,2.87607290591368,2.71175222286212,3.71541606904938,2.98340008566767,3.83865953405145,4.76913047362509,3.8631713990256,4.79382802516241,4.50012267507376
"Slc25a35",4.18910433854588,4.37445784513905,5.18618816855806,4.5856396892203,4.51258322987862,4.36643998934292,4.3963781261612,4.43105913490934,6.53317013881457,4.16942406419576,5.42444757902787,6.94502861492106,5.45376391109742,5.86634145011422,8.44371454904537
"Nkg7",4.53787344139231,4.52529858227243,4.50393797587319,4.1712401523871,4.04968882795353,4.15501994339327,4.2832125023193,4.65671148659455,6.02805706518709,3.70673085431199,5.09796519602971,5.41838121669234,4.73280679526142,6.07926395125748,7.05851454816404
"Slc43a1",3.75713467426487,3.68894237561841,4.03600894345794,4.22118405399238,4.06134874906826,3.62420022915675,3.90065771562641,3.58774259318806,4.51973213516355,3.55720346950223,3.90872424117466,4.65872430912752,4.47665046423537,4.95361825962495,5.87749226489964
"Hsdl2",5.47064386667605,5.11063897723702,5.91527415511334,5.74560541294463,5.36801620305245,5.66177722957372,5.04565872916125,5.67561627690366,6.81289629383114,5.60276797499806,6.50192348472164,6.70986796800313,6.17585324722325,6.2451632777941,8.00492850444694
"Clec4a3",5.02975200165835,5.06310124630438,6.4726457034965,5.81411456270603,5.79594358508857,6.26956360846892,5.30765058326396,6.7782186366446,7.60247320625694,5.66739910185408,6.67932868684269,7.11763210472814,6.60120715231948,7.53275516914867,9.32384870081248
"Ttc25",3.67248766602403,3.78183280531348,3.4143994161653,4.10785199076311,3.97445690560872,3.29720559863103,3.75791274482035,3.45398279062696,4.76488923767812,4.12160899568313,5.15705041371074,4.79371012143722,4.2135366499979,5.7729742477575,5.19781723947386
"Slamf8",4.31702218894269,3.272133522271,4.51900149711054,4.14535430690273,4.67546842339576,3.94057780555892,3.73391475750228,4.688322900975,6.0553958736012,3.67417657500788,6.20532439432147,5.7560307174022,4.8803009213983,6.28329602780755,7.02517733459039
"Slamf7",4.14696331997307,4.30928889673155,5.24464724913423,3.89748268602875,4.61053128156132,3.49551157701336,4.39913572696714,4.80071463317074,6.74351565547593,3.75543113485072,5.42019187042802,6.04097820259456,4.52901081207256,8.28082955605842,8.55236929799319
"Oplah",5.53403255465734,5.00824194039101,5.24742191790912,5.56862809229225,5.35949108637038,5.28390309837824,5.07447011577875,5.43220854032806,6.22012602987353,5.82302802483872,5.94661625614123,6.44533020416374,5.71269411319061,6.0489032664941,7.00356672246765
"Ganc",4.65573807209319,4.37647930196621,5.37935398108632,4.81841905806359,4.80927626875278,4.42820193212981,4.50799418640077,5.12563141465954,5.76899920546992,4.93846364029344,5.41296748196118,5.77863611024918,4.99403055665726,5.43666801698847,6.65645978638267
"Gbp8",4.37026001750498,4.57965043163962,6.01926649453902,4.846180021929,4.96541520803785,5.04003148430547,4.12638754036328,6.27610408875546,7.89640465554678,4.28578351800289,6.65450909710304,7.4840072169481,5.92237463988831,7.86131698777467,8.25807679281469
"Igsf6",8.00365423940252,8.27874562135471,7.72185397182615,8.52100937543006,8.0937723325019,7.96203445540098,7.88126967556218,8.38409977211196,9.12321353661612,8.39761935872332,8.39761935872332,8.69823623658443,8.75711952248118,9.27998016903149,9.89375765588036
"Ntng1",5.73229568610936,5.9769255302386,5.51405752214052,5.91458089783152,6.03303292559137,7.49707860679415,6.4926351715168,6.36675542709142,5.66863938545638,6.18995246613067,6.70132556441865,5.4154680740442,5.5154844830579,6.20104970268884,4.92135689000377
"Hcar2",2.96186473278615,2.59370518227686,3.83474721631213,3.28694928831703,3.26072544098191,3.59351050127353,3.28001753377563,3.84061782415023,5.06481846522624,3.02602428343315,4.96236270073222,5.3818725740192,3.90472345805422,4.79760315337094,5.5227661978434
"Erap1",4.64086739629325,4.60224235937955,5.29482616560538,5.01513416090695,5.30636706447013,4.58171049365804,5.02305617376224,5.63216296442061,6.70690984280531,4.59218793012952,6.45814925133833,6.59838894410436,5.29111734283675,6.88496931370033,7.60242779659001
"Klb",2.92576899721792,2.81564725022382,3.17345083664555,3.23752901084374,3.59807589313658,3.44340305905817,3.709768996584,3.45613107838353,5.96183809334712,3.10250523666558,4.42024246704117,6.12052593475124,5.21767554299892,4.24094568035296,7.03089243949558
"Pla1a",4.35394845265748,4.02486283431877,4.29688166347412,4.55721215013895,4.3228922016147,4.09895753907477,4.43399210487447,4.2065428418008,5.49632043638789,4.15173656402316,4.90588763008486,5.63518083725197,4.61117848805557,6.21321491137632,7.46660305521154
"Glrx",5.77660699349672,5.45739229259855,6.16825167855569,6.32775479382884,6.14068626561098,5.49152372748855,5.618792147096,6.05630826312756,6.96820606449004,5.42523422244294,7.18344026127911,7.05082481475826,6.28733524685542,7.32238214448407,8.52113421078498
"Slc24a3",3.64199729044706,3.49207504612996,3.76743476313096,3.30264975449899,3.43914665620923,3.55438389029942,3.49956045598874,3.71752183606983,4.99211622690369,3.29853684398388,4.44492690236471,5.08949924203839,4.37647930196621,3.9885446988746,5.85169352079572
